cod_depto,professor
678,ANDREA BARRETTO MOTOYAMA
678,PAULA MARIA QUAGLIO BELLOZI
678,DJANE BRAZ DUARTE
678,RODRIGO FONSECA LIMA
678,RAFAEL SANTOS SANTANA
678,RAFAEL SANTOS SANTANA
678,RODRIGO FONSECA LIMA
678,GUSTAVO ADOLFO ARGANARAZ
678,GUSTAVO ADOLFO ARGANARAZ
678,GUILHERME MARTINS GELFUSO
678,TAIS GRATIERI
678,MARIA DE FATIMA BORIN
678,ALEXANDRE DE GOES MARTINI
678,MARILIA BARROS
678,INGRID FERREIRA METZGER
678,MARILIA BARROS
678,ALEXANDRE DE GOES MARTINI
678,ISAMU KANZAKI
678,NAIRA DA SILVA CAMPOS
678,GERLON DE ALMEIDA RIBEIRO OLIVEIRA
678,FABIANA BRANDAO ALVES SILVA
678,FABIANA BRANDAO ALVES SILVA
678,TANISE VENDRUSCOLO DALMOLIN
678,NAIRA DA SILVA CAMPOS
678,GERLON DE ALMEIDA RIBEIRO OLIVEIRA
678,GERLON DE ALMEIDA RIBEIRO OLIVEIRA
678,NAIRA DA SILVA CAMPOS
678,FELIPE SALDANHA DE ARAUJO
678,FELIPE SALDANHA DE ARAUJO
678,LORENA CARNEIRO ALBERNAZ
678,LORENA CARNEIRO ALBERNAZ
678,DEBORA SANTOS LULA BARROS
678,DEBORA SANTOS LULA BARROS
678,FABIO PITTELLA SILVA
678,FABIO PITTELLA SILVA
678,GUSTAVO ADOLFO ARGANARAZ
678,TANISE VENDRUSCOLO DALMOLIN
791,SUYLAN DE ALMEIDA MIDLEJ E SILVA
791,CHRISTIANA SOARES DE FREITAS
791,ROSANA DE FREITAS BOULLOSA
791,ROSANA DE FREITAS BOULLOSA
791,ELISABETH APARECIDA CORREA MENEZES
791,TATIANA LEMOS SANDIM
791,ANA PAULA ANTUNES MARTINS
791,SHEILA CRISTINA TOLENTINO BARBOSA
791,ÍCARO JORGE DA SILVA SANTANA
791,ELISABETH APARECIDA CORREA MENEZES
791,LUIZ FERNANDO MACEDO BESSA
791,MAGDA DE LIMA LUCIO
791,SHEILA CRISTINA TOLENTINO BARBOSA
791,FERNANDA NATASHA BRAVO CRUZ
791,LUIZ FERNANDO MACEDO BESSA
791,SUYLAN DE ALMEIDA MIDLEJ E SILVA
791,CHRISTIANA SOARES DE FREITAS
791,FRANCO DE MATOS
791,TATIANA LEMOS SANDIM
791,MARCELA MACHADO
791,TATIANA LEMOS SANDIM
791,ANA PAULA ANTUNES MARTINS
791,FRANCO DE MATOS
791,MAGDA DE LIMA LUCIO
352,MARCIA MARQUES
352,DAVID RENAULT DA SILVA
352,CELIA KINUKO MATSUNAGA HIGAWA
352,RAFIZA LUZIANI VARAO RIBEIRO CARVALHO
352,CARLOS EDUARDO MACHADO DA COSTA ESCH
352,SUZANA GUEDES CARDOSO
352,FERNANDA VASQUES FERREIRA
352,ZANEI RAMOS BARCELLOS
352,PAULO HENRIQUE SOARES DE ALMEIDA
352,CARLOS EDUARDO MACHADO DA COSTA ESCH
352,PAULO JOSE ARAUJO DA CUNHA
352,MARIA LETICIA RENAULT CARNEIRO DE ABREU E SOUZA
352,SOLANO DOS SANTOS NASCIMENTO
352,SERGIO ARAUJO DE SA
352,LILIANE MARIA MACEDO MACHADO
352,THAIS DE MENDONCA JORGE
352,THAIS DE MENDONCA JORGE
352,PAULO JOSE ARAUJO DA CUNHA
352,FERNANDA VASQUES FERREIRA
352,SUSANA MADEIRA DOBAL JORDAN
352,SUSANA MADEIRA DOBAL JORDAN
352,PAULO HENRIQUE SOARES DE ALMEIDA
352,PAULO ROBERTO ASSIS PANIAGO
352,ANA CAROLINA KALUME MARANHAO
352,PAULO HENRIQUE SOARES DE ALMEIDA
352,MARIANA FERREIRA LOPES
352,MARIANA FERREIRA LOPES
352,GUSTAVO DE CASTRO DA SILVA
352,GUSTAVO DE CASTRO DA SILVA
352,FERNANDO OLIVEIRA PAULINO
352,FERNANDO OLIVEIRA PAULINO
352,PAULO HENRIQUE SOARES DE ALMEIDA
352,PAULO ROBERTO ASSIS PANIAGO
352,PAULO HENRIQUE SOARES DE ALMEIDA
352,PAULO ROBERTO ASSIS PANIAGO
352,MARCIA MARQUES
352,MARCIA MARQUES
352,DAVID RENAULT DA SILVA
352,MARIANA FERREIRA LOPES
352,DIONE OLIVEIRA MOURA
352,ANA CAROLINA KALUME MARANHAO
352,MARIANA FERREIRA LOPES
352,LILIANE MARIA MACEDO MACHADO
352,MARCOS FRANCISCO URUPA MORAES DE LIMA
352,SUZANA GUEDES CARDOSO
352,RAFIZA LUZIANI VARAO RIBEIRO CARVALHO
352,DAVID RENAULT DA SILVA
352,SERGIO ARAUJO DE SA
352,SOLANO DOS SANTOS NASCIMENTO
352,RAFIZA LUZIANI VARAO RIBEIRO CARVALHO
518,SHEILA CAMPOS CHAGAS
518,MANUELA CAETANO MARTINS DE REZENDE
518,CARLOS MABER CARRION RIVEROS
518,ARY VASCONCELOS MEDINO
518,ROGERIO CESAR DOS SANTOS
518,LUIS ROBERTO LUCINGER DE ALMEIDA
518,CLAUS AKIRA MATSUSHIGUE
518,ALEX CARRAZEDO DANTAS
518,MARTINO GARONZI
518,RAIMUNDO DE ARAUJO BASTOS JUNIOR
518,LUIS ROBERTO LUCINGER DE ALMEIDA
518,ALEX CARRAZEDO DANTAS
518,LUIS ROBERTO LUCINGER DE ALMEIDA
518,EDUARDO ANTONIO DA SILVA
518,LUIS ROBERTO LUCINGER DE ALMEIDA
518,MARTINO GARONZI
518,YACKELIN ZULIBETH RODRIGUEZ LOPEZ
518,TARCISIO CASTRO SILVA
518,YACKELIN ZULIBETH RODRIGUEZ LOPEZ
518,EDUARDO ANTONIO DA SILVA
518,MARTINO GARONZI
518,TARCISIO CASTRO SILVA
518,RAIMUNDO DE ARAUJO BASTOS JUNIOR
518,CARLOS ALBERTO PEREIRA DOS SANTOS
518,CARLOS ALBERTO PEREIRA DOS SANTOS
518,WESCLEY WELL VICENTE BEZERRA
518,ANTONIO LUIZ DE MELO
518,ANDREA GENOVESE DE OLIVEIRA
518,TARCISIO CASTRO SILVA
518,ADAIL DE CASTRO CAVALHEIRO
518,LINEU DA COSTA ARAUJO NETO
518,MARTINO GARONZI
518,JANETE SOARES DE GAMBOA
518,ANTONIO MARCOS DUARTE DE FRANCA
518,RICARDO RUVIARO
518,JIAZHENG ZHOU
518,NILTON MOURA BARROSO NETO
518,ANDREA GENOVESE DE OLIVEIRA
518,LUCIANA MARIA DIAS DE AVILA RODRIGUES
518,YACKELIN ZULIBETH RODRIGUEZ LOPEZ
518,ANDREA GENOVESE DE OLIVEIRA
518,JIAZHENG ZHOU
518,NILTON MOURA BARROSO NETO
518,WANG QIAOLING
518,RICARDO RUVIARO
518,DANIELA AMORIM AMATO
518,LUIS HENRIQUE DE MIRANDA
518,DANIELA AMORIM AMATO
518,MANUELA CAETANO MARTINS DE REZENDE
518,ANDREA GENOVESE DE OLIVEIRA
518,ANTONIO MARCOS DUARTE DE FRANCA
518,NILTON MOURA BARROSO NETO
518,DANIELE DA SILVA BARATELA MARTINS NETO
518,DANIELA AMORIM AMATO
518,JANETE SOARES DE GAMBOA
518,LUCIANA MARIA DIAS DE AVILA RODRIGUES
518,DANIELA AMORIM AMATO
518,KELLCIO OLIVEIRA ARAUJO
518,DANIELA AMORIM AMATO
518,ROBERTO OSCAR GANDULFO
518,MARTINO GARONZI
518,RUI SEIMETZ
518,MARTINO GARONZI
518,RICARDO RUVIARO
518,ANTONIO MARCOS DUARTE DE FRANCA
518,RICARDO RAMOS FRAGELLI
518,MATHEUS BERNARDINI DE SOUZA
518,TATIANE DA SILVA EVANGELISTA
518,LUCIANA MARIA DIAS DE AVILA RODRIGUES
518,LUANA DE LIMA SILVA RIBEIRO
518,JANETE SOARES DE GAMBOA
518,MAURO MORAES ALVES PATRAO
518,ANGEL RODOLFO BAIGORRI
518,LUANA DE LIMA SILVA RIBEIRO
518,TAIS CALLIERO TOGNETTI
518,LUIZA YOKO TANEGUTI
518,KELLCIO OLIVEIRA ARAUJO
518,LUANA DE LIMA SILVA RIBEIRO
518,YACKELIN ZULIBETH RODRIGUEZ LOPEZ
518,JOSE EDUARDO CASTILHO
518,LUIZ CLAUDIO PEREIRA
518,RICARDO PARREIRA DA SILVA
518,ADAIL DE CASTRO CAVALHEIRO
518,RADERSON RODRIGUES DA SILVA
518,RADERSON RODRIGUES DA SILVA
518,PAULO HENRIQUE PEREIRA DA COSTA
518,RICARDO PARREIRA DA SILVA
518,CLAUS AKIRA MATSUSHIGUE
518,VINICIUS DE CARVALHO RISPOLI
518,YEVSEY YEHOSHUA SOBOLEVSKY
518,GUY GREBOT
518,LEANDRO MARTINS CIOLETTI
518,ANDRE CALDAS DE SOUZA
518,MAURO LUIZ RABELO
518,IRINA SVIRIDOVA
518,JOSE ANTONIO OLIVEIRA DE FREITAS
518,MAURO MORAES ALVES PATRAO
518,ANDRE CALDAS DE SOUZA
518,ALEXEI KRASSILNIKOV
518,ANTONIO MARCOS DUARTE DE FRANCA
518,PAVEL ZALESSKI
518,LINEU DA COSTA ARAUJO NETO
518,WANG QIAOLING
518,ALEXEI KRASSILNIKOV
518,YEVSEY YEHOSHUA SOBOLEVSKY
518,LUIZA YOKO TANEGUTI
518,TAIS CALLIERO TOGNETTI
518,ALINE GOMES DA SILVA PINTO
518,THEO ALLAN DARN ZAPATA
518,NORAI ROMEU ROCCO
518,DIEGO MARQUES FERREIRA
518,HEMAR TEIXEIRA GODINHO
518,IRINA SVIRIDOVA
518,SHEILA CAMPOS CHAGAS
518,MAYRA SOARES COSTA RODRIGUES
518,MAYRA SOARES COSTA RODRIGUES
518,LUIS HENRIQUE DE MIRANDA
518,PEDRO ROITMAN
518,CARLOS MABER CARRION RIVEROS
518,FLAVIA FERREIRA RAMOS ZAPATA
518,FLAVIA FERREIRA RAMOS ZAPATA
518,JOAO CARLOS NASCIMENTO DE PADUA
518,NILTON MOURA BARROSO NETO
518,ARY VASCONCELOS MEDINO
518,ANGEL RODOLFO BAIGORRI
518,CATIA REGINA GONCALVES
518,DANIELE DA SILVA BARATELA MARTINS NETO
518,CLAUS AKIRA MATSUSHIGUE
518,RICARDO RUVIARO
518,EMERSON FERREIRA DE MELO
518,ARY VASCONCELOS MEDINO
518,LUCIANA MARIA DIAS DE AVILA RODRIGUES
518,LUCIANA MARIA DIAS DE AVILA RODRIGUES
518,JAQUELINE GODOY MESQUITA
518,GUY GREBOT
518,MAURO LUIZ RABELO
518,NILTON MOURA BARROSO NETO
518,CLEYTON HERCULES GONTIJO
518,REGINA DA SILVA PINA NEVES
518,RUI SEIMETZ
518,REGINA DA SILVA PINA NEVES
518,CLEYTON HERCULES GONTIJO
518,IGOR DOS SANTOS LIMA
518,PAULO HENRIQUE PEREIRA DA COSTA
518,PAULO HENRIQUE PEREIRA DA COSTA
518,JOSE ANTONIO OLIVEIRA DE FREITAS
518,JOSE ANTONIO OLIVEIRA DE FREITAS
518,WILLIAN CINTRA DA SILVA
518,WILLIAN CINTRA DA SILVA
518,LUCAS CONQUE SECO FERREIRA
518,LUCAS CONQUE SECO FERREIRA
518,ADAIL DE CASTRO CAVALHEIRO
518,ALINE GOMES DA SILVA PINTO
518,ARY VASCONCELOS MEDINO
518,NILTON MOURA BARROSO NETO
518,SHEILA CAMPOS CHAGAS
518,SHEILA CAMPOS CHAGAS
518,ANDRE CALDAS DE SOUZA
483,MARCELO PINHEIRO CIGALES
483,ANALIA LAURA SORIA BATISTA
483,RICARDO COLTURATO FESTI
483,EURICO ANTONIO GONZALEZ CURSINO DOS SANTOS
483,ADRIANO SOUZA SENKEVICS
483,HAYDEE GLORIA CRUZ CARUSO
483,SERGIO BARREIRA DE FARIA TAVOLARO
483,SERGIO BARREIRA DE FARIA TAVOLARO
483,ANALIA LAURA SORIA BATISTA
483,ARTHUR TRINDADE MARANHAO COSTA
483,CARLOS BENEDITO DE CAMPOS MARTINS
483,CHRISTIANE MACHADO COELHO
483,DANIELA FELIX MARTINS KAWABE
483,DEBORA MESSENBERG GUIMARAES
483,EDSON SILVA DE FARIAS
483,EMERSON FERREIRA ROCHA
483,EURICO ANTONIO GONZALEZ CURSINO DOS SANTOS
483,JACQUELINE MORAES TEIXEIRA
483,JOAZE BERNARDINO COSTA
483,LAYLA DANIELE PEDREIRA DE CARVALHO
483,MARCELO PINHEIRO CIGALES
483,MARIZA VELOSO MOTTA SANTOS
483,HAYDEE GLORIA CRUZ CARUSO
483,RICARDO COLTURATO FESTI
483,SAYONARA DE AMORIM GONCALVES LEAL
483,SERGIO BARREIRA DE FARIA TAVOLARO
483,DANIEL BIN
483,STEFAN FORNOS KLEIN
483,TANIA MARA CAMPOS DE ALMEIDA
483,TANIA MARA PASSARELLI TONHATI
483,TIAGO RIBEIRO DUARTE
483,ANALIA LAURA SORIA BATISTA
483,ARTHUR TRINDADE MARANHAO COSTA
483,CARLOS BENEDITO DE CAMPOS MARTINS
483,CHRISTIANE MACHADO COELHO
483,DANIELA FELIX MARTINS KAWABE
483,DEBORA MESSENBERG GUIMARAES
483,EDSON SILVA DE FARIAS
483,EMERSON FERREIRA ROCHA
483,EURICO ANTONIO GONZALEZ CURSINO DOS SANTOS
483,HAYDEE GLORIA CRUZ CARUSO
483,JACQUELINE MORAES TEIXEIRA
483,JOAZE BERNARDINO COSTA
483,LAYLA DANIELE PEDREIRA DE CARVALHO
483,MARCELO PINHEIRO CIGALES
483,MARIZA VELOSO MOTTA SANTOS
483,RICARDO COLTURATO FESTI
483,SAYONARA DE AMORIM GONCALVES LEAL
483,SERGIO BARREIRA DE FARIA TAVOLARO
483,STEFAN FORNOS KLEIN
483,TANIA MARA CAMPOS DE ALMEIDA
483,TANIA MARA PASSARELLI TONHATI
483,TIAGO RIBEIRO DUARTE
483,LAYLA DANIELE PEDREIRA DE CARVALHO
483,TANIA MARA CAMPOS DE ALMEIDA
483,PALOMA KARUZA MARONI DA SILVA
483,GABRIELA BORGES ANTUNES
483,JOSE DEOCLECIANO DE SIQUEIRA SILVA JUNIOR
483,HAYDEE GLORIA CRUZ CARUSO
483,Camila Carolina Hildebrand Galetti
483,BRUNO GONTYJO DO COUTO
483,LYGIA MARIA BITENCOURT MOURA OLIVEIRA
483,PALOMA KARUZA MARONI DA SILVA
483,BRUNO GONTYJO DO COUTO
483,LUIS OTAVIO TELES ASSUMPCAO
483,LYGIA MARIA BITENCOURT MOURA OLIVEIRA
483,JOSE DEOCLECIANO DE SIQUEIRA SILVA JUNIOR
483,CHRISTIANE MACHADO COELHO
483,SAYONARA DE AMORIM GONCALVES LEAL
483,SAYONARA DE AMORIM GONCALVES LEAL
483,PAULO GRACINO DE SOUZA JUNIOR
483,DEBORA MESSENBERG GUIMARAES
483,PAULO GRACINO DE SOUZA JUNIOR
483,ANALIA LAURA SORIA BATISTA
483,EDSON SILVA DE FARIAS
483,DANIELA FELIX MARTINS KAWABE
483,CHRISTIANE MACHADO COELHO
483,TIAGO RIBEIRO DUARTE
483,JACQUELINE MORAES TEIXEIRA
483,JOAZE BERNARDINO COSTA
483,TANIA MARA PASSARELLI TONHATI
483,SERGIO BARREIRA DE FARIA TAVOLARO
483,EURICO ANTONIO GONZALEZ CURSINO DOS SANTOS
483,DANIELA FELIX MARTINS KAWABE
483,PAULO GRACINO DE SOUZA JUNIOR
483,EDSON SILVA DE FARIAS
483,LAYLA DANIELE PEDREIRA DE CARVALHO
483,RICARDO COLTURATO FESTI
483,ANALIA LAURA SORIA BATISTA
483,CHRISTIANE MACHADO COELHO
483,DANIELA FELIX MARTINS KAWABE
327,RAFAEL RABELO NUNES
327,SIEGRID GUILLAUMON DECHANDT
327,FRANCISCO ANTONIO COELHO JUNIOR
327,PATRICIA GUARNIERI DOS SANTOS
327,JOSE MARCIO CARVALHO
327,MARIA AMELIA DE PAULA DIAS
327,PAULO HENRIQUE DE SOUZA BERMEJO
327,ELUIZA ALBERTO DE MORAIS WATANABE
327,STENIO DINIZ DE LIMA
327,RENATO CALHAU CODA
327,CECILIO ELIAS DAHER
327,ADALMIR DE OLIVEIRA GOMES
327,MARCOS ALBERTO DANTAS
327,DIEGO MOTA VIEIRA
327,CAIO CESAR DE MEDEIROS COSTA
327,FERNANDO ROCHA MOREIRA
327,PEDRO ROBSON PEREIRA NEIVA
327,PEDRO ROBSON PEREIRA NEIVA
327,JESSICA ELOISA DE OLIVEIRA
327,LEONARDO SILVEIRA CONKE
327,RILDO RIBEIRO DOS SANTOS
327,BRUNO EDUARDO FREITAS HONORATO
327,RICARDO FAVARETTO GARBIN
327,CARLA PEIXOTO BORGES
327,DIEGO MOTA VIEIRA
327,ALEXANDRE MADURO DE ABREU
327,ANA LUIZA DE SOUTO SILVA
327,ANTONIO NASCIMENTO JUNIOR
327,RENATO CALHAU CODA
327,CARLA PEIXOTO BORGES
327,CLARISSA MELO LIMA
327,JOAO GUILHERME ORTEGA RAFAEL
327,MARIA AMELIA DE PAULA DIAS
327,LUCIANO ROSSONI
327,LUCIANO ROSSONI
327,PEDRO PAULO MURCE MENEZES CAVALCANTE
327,DEBORA DORNELES BAREM
327,VICTOR RAFAEL REZENDE CELESTINO
327,SILVIA ARAUJO DOS REIS
327,VICTOR RAFAEL REZENDE CELESTINO
327,DEBORA FURTADO BARRERA
327,CARLOS HENRIQUE MARQUES DA ROCHA
327,EMMANUEL SOUSA DE ABREU
327,CARLOS HENRIQUE MARQUES DA ROCHA
327,OLINDA MARIA GOMES LESSES
327,PATRICIA GUARNIERI DOS SANTOS
327,GISELA DEMO FIUZA
327,RAFAEL BARREIROS PORTO
327,JESSICA ELOISA DE OLIVEIRA
327,ROQUE MAGNO DE OLIVEIRA
327,VANESSA CABRAL GOMES
327,ANTONIO NASCIMENTO JUNIOR
327,CARLOS DENNER DOS SANTOS JUNIOR
327,ALEXANDRE MADURO DE ABREU
327,CARLOS ANDRE DE MELO ALVES
327,JOSIVANIA SILVA FARIAS
327,MARINA FIGUEIREDO MOREIRA
327,ANTONIO ISIDRO DA SILVA FILHO
327,Josely Guedes Pimentel Santos
327,EDUARDO DOS SANTOS BATISTA
327,JOSE CARNEIRO DA CUNHA OLIVEIRA NETO
327,DANIELLE SANDI PINHEIRO
327,LEOPOLDO COSTA JUNIOR
327,DANIELLE SANDI PINHEIRO
327,EMMANUEL SOUSA DE ABREU
327,LEOPOLDO COSTA JUNIOR
327,ALDERY SILVEIRA JUNIOR
327,VINICIUS AMORIM SOBREIRO
327,VINICIUS AMORIM SOBREIRO
327,JOSE CARNEIRO DA CUNHA OLIVEIRA NETO
327,ALDERY SILVEIRA JUNIOR
327,CECILIO ELIAS DAHER
327,JOSIVANIA SILVA FARIAS
327,LEONARDO SILVEIRA CONKE
327,CAIO CESAR DE MEDEIROS COSTA
327,RODRIGO REZENDE FERREIRA
327,BRUNO EDUARDO FREITAS HONORATO
327,IVAN RICARDO GARTNER
327,DORIANA DAROIT
327,JÚNIO BRAGA BORGES SILVA
327,MAIRA ROCHA SANTOS
327,MAIRA ROCHA SANTOS
327,SOLANGE ALFINITO
327,PAULO HENRIQUE DE SOUZA BERMEJO
327,DEBORA DORNELES BAREM
327,PEDRO PAULO MURCE MENEZES CAVALCANTE
327,MARINA FIGUEIREDO MOREIRA
327,ANTONIO ISIDRO DA SILVA FILHO
327,MAIRA ROCHA SANTOS
327,DORIANA DAROIT
327,RAFAEL BARREIROS PORTO
327,JOSE MARCIO CARVALHO
327,CARLA PEIXOTO BORGES
327,PEDRO ROBSON PEREIRA NEIVA
327,ROQUE MAGNO DE OLIVEIRA
327,FRANCISCO ANTONIO COELHO JUNIOR
327,SIEGRID GUILLAUMON DECHANDT
327,ALDERY SILVEIRA JUNIOR
327,RODRIGO REZENDE FERREIRA
327,RAFAEL RABELO NUNES
327,CAIO CESAR DE MEDEIROS COSTA
327,DEBORA DORNELES BAREM
327,CARLOS ANDRE DE MELO ALVES
327,CARLOS HENRIQUE MARQUES DA ROCHA
327,SILVIA ARAUJO DOS REIS
327,IVAN RICARDO GARTNER
327,MARCUS VINICIUS SOARES SIQUEIRA
327,DANIELLE SANDI PINHEIRO
327,HERBERT KIMURA
327,VICTOR RAFAEL REZENDE CELESTINO
327,SOLANGE ALFINITO
327,DIEGO MOTA VIEIRA
327,PATRICIA GUARNIERI DOS SANTOS
327,Luciana Oliveira Militão
327,MARCOS ALBERTO DANTAS
327,LEONARDO SILVEIRA CONKE
327,OLINDA MARIA GOMES LESSES
327,PAULO HENRIQUE DE SOUZA BERMEJO
327,LUCIANO ROSSONI
327,EMMANUEL SOUSA DE ABREU
327,RILDO RIBEIRO DOS SANTOS
327,JOSIVANIA SILVA FARIAS
327,RENATO CALHAU CODA
327,ADALMIR DE OLIVEIRA GOMES
327,ALEXANDRE MADURO DE ABREU
327,ALDERY SILVEIRA JUNIOR
327,BRUNO EDUARDO FREITAS HONORATO
327,CLARISSA MELO LIMA
327,CECILIO ELIAS DAHER
327,MARIA AMELIA DE PAULA DIAS
327,VANESSA CABRAL GOMES
327,VINICIUS AMORIM SOBREIRO
327,JESSICA ELOISA DE OLIVEIRA
327,Edilene Sampaio
327,SHEILA CRISTINA TOLENTINO BARBOSA
327,RAFAEL BARREIROS PORTO
327,RODRIGO REZENDE FERREIRA
327,PEDRO ROBSON PEREIRA NEIVA
327,VANESSA CABRAL GOMES
327,TATIANE PASCHOAL
327,ROQUE MAGNO DE OLIVEIRA
327,CARLOS ANDRE DE MELO ALVES
327,MARINA FIGUEIREDO MOREIRA
327,JOSIVANIA SILVA FARIAS
327,Luciana Oliveira Militão
327,FRANCISCO ANTONIO COELHO JUNIOR
327,RAFAEL RABELO NUNES
327,MARCUS VINICIUS SOARES SIQUEIRA
327,DEBORA DORNELES BAREM
327,MARCOS ALBERTO DANTAS
327,LUCIANO ROSSONI
327,LEONARDO SILVEIRA CONKE
327,ELIZANIA DE ARAUJO GONCALVES
327,SIEGRID GUILLAUMON DECHANDT
327,DIEGO MOTA VIEIRA
327,VICTOR RAFAEL REZENDE CELESTINO
327,ALDERY SILVEIRA JUNIOR
327,MARIA AMELIA DE PAULA DIAS
327,PATRICIA GUARNIERI DOS SANTOS
327,OLINDA MARIA GOMES LESSES
327,CAIO CESAR DE MEDEIROS COSTA
327,CARLA PEIXOTO BORGES
327,ELAINE RABELO NEIVA
327,SILVIA ARAUJO DOS REIS
327,Josely Guedes Pimentel Santos
327,NATASHA FOGACA
327,HERBERT KIMURA
327,ELUIZA ALBERTO DE MORAIS WATANABE
327,GISELA DEMO FIUZA
327,EMILIA DE OLIVEIRA FARIA
327,JOSIVANIA SILVA FARIAS
327,RENATO CALHAU CODA
327,ANA LUIZA DE SOUTO SILVA
327,IVAN RICARDO GARTNER
327,EMMANUEL SOUSA DE ABREU
327,DORIANA DAROIT
327,CECILIO ELIAS DAHER
327,CARLOS ROSANO PENA
327,CARLOS HENRIQUE MARQUES DA ROCHA
327,CARLOS DENNER DOS SANTOS JUNIOR
327,BRUNO EDUARDO FREITAS HONORATO
327,ANTONIO ISIDRO DA SILVA FILHO
327,ALEXANDRE MADURO DE ABREU
327,ADALMIR DE OLIVEIRA GOMES
327,EMILIA DE OLIVEIRA FARIA
327,Edilene Sampaio
327,MAIRA ROCHA SANTOS
327,JESSICA ELOISA DE OLIVEIRA
327,RILDO RIBEIRO DOS SANTOS
327,RAFAEL RABELO NUNES
327,CARLOS ANDRE DE MELO ALVES
327,ELUIZA ALBERTO DE MORAIS WATANABE
327,IVAN RICARDO GARTNER
327,DORIANA DAROIT
327,GISELA DEMO FIUZA
327,MARIA AMELIA DE PAULA DIAS
327,MARCELO DE CARVALHO SILVA
327,JOSE LUIZ BARROS FERNANDES
327,PATRICIA GUARNIERI DOS SANTOS
327,VANESSA CABRAL GOMES
327,MAIRA ROCHA SANTOS
327,PEDRO SILVEIRA LISBOA
327,ANA LUIZA DE SOUTO SILVA
327,PAULO HENRIQUE DE SOUZA BERMEJO
327,JOÃO BATISTA RIBAS DE MOURA
327,VINICIUS AMORIM SOBREIRO
327,CARLOS ROSANO PENA
327,CARLOS ROSANO PENA
327,MAIRA ROCHA SANTOS
327,ROQUE MAGNO DE OLIVEIRA
327,JOSE MARCIO CARVALHO
327,CARLOS ALBERTO SIMOES DE LUna
327,MARCOS ALBERTO DANTAS
327,CARLOS ALBERTO SIMOES DE LUna
327,RENATO CALHAU CODA
327,MARCUS VINICIUS SOARES SIQUEIRA
327,SIEGRID GUILLAUMON DECHANDT
327,MARCUS VINICIUS SOARES SIQUEIRA
481,GERSEM JOSE DOS SANTOS LUCIANO
481,JULIANA BRAZ DIAS
481,LUIS ROBERTO CARDOSO DE OLIVEIRA
481,CARLOS EMANUEL MANZOLILLO SAUTCHUK
481,MARCELA STOCKLER COELHO DE SOUZA
481,DANIEL SCHROETER SIMIAO
481,MARTINIANO SARDEIRO DE ALCANTARA NETO
481,DANIEL ALBERGARIA SILVA
481,GERSEM JOSE DOS SANTOS LUCIANO
481,DANIEL ALBERGARIA SILVA
481,CHRISTINE DE ALENCAR CHAVES
481,MARTINIANO SARDEIRO DE ALCANTARA NETO
481,LUIS ABRAHAM CAYON DURAN
481,LUIZ EDUARDO DE LACERDA ABREU
481,CARLOS ALEXANDRE BARBOZA PLINIO DOS SANTOS
481,JOSE ANTONIO VIEIRA PIMENTA
481,MARTINIANO SARDEIRO DE ALCANTARA NETO
481,JOSE ANTONIO VIEIRA PIMENTA
481,MARTINIANO SARDEIRO DE ALCANTARA NETO
481,DANIEL ALBERGARIA SILVA
481,DANIEL ALBERGARIA SILVA
481,KELLY CRISTIANE DA SILVA
481,ANDREA DE SOUZA LOBO
481,CHRISTINE DE ALENCAR CHAVES
481,CARLOS ALEXANDRE BARBOZA PLINIO DOS SANTOS
481,STEPHEN GRANT BAINES
481,SARA SANTOS MORAIS
481,LUIZ EDUARDO DE LACERDA ABREU
481,CRISTINA PATRIOTA DE MOURA
492,KENIA E SILVA DIAS
492,ALICE STEFANIA CURI
492,TIAGO ELIAS MUNDIM
492,JONAS DE LIMA SALES
492,ANGELA BARCELLOS COELHO CAFE
492,JORGE DAS GRACAS VELOSO
492,LUCIANA HARTMANN
492,ANDRE FERRAZ SITONIO DE ASSIS
492,JONAS DE LIMA SALES
492,ANDRE FERRAZ SITONIO DE ASSIS
492,FELICIA JOHANSSON CARNEIRO
492,SONIA MARIA CALDEIRA PAIVA
492,ANGELA BARCELLOS COELHO CAFE
492,JORGE DAS GRACAS VELOSO
492,MARCUS SANTOS MOTA
492,FLÁVIO CAFÉ DE MIRANDA
492,ERICO JOSE SOUZA DE OLIVEIRA
492,LUCIANA DA COSTA DIAS
492,LIDIA OLINTO DO VALLE SILVA
492,MARCUS SANTOS MOTA
492,TIAGO ELIAS MUNDIM
492,SULIAN VIEIRA PACHECO
492,CESAR LIGNELLI
492,FERNANDO ANTONIO PINHEIRO VILLAR DE QUEIROZ
492,NITZA TENENBLAT
492,CECILIA DE ALMEIDA BORGES
492,SIMONE SILVA REIS MOTT
492,NITZA TENENBLAT
492,ALISSON ARAUJO DE ALMEIDA
492,ANA CRISTINA FILGUEIRA GALVAO
492,GISELLE RODRIGUES DE BRITO
492,KENIA E SILVA DIAS
492,ALISSON ARAUJO DE ALMEIDA
492,ERICO JOSE SOUZA DE OLIVEIRA
492,JOSE JACKSON SILVA
492,CYNTIA CARLA CUNHA SANTOS
492,CYNTIA CARLA CUNHA SANTOS
492,SONIA MARIA CALDEIRA PAIVA
492,RITA DE CASSIA DE ALMEIDA CASTRO
492,FABIANA MARRONI DELLA GIUSTINA
492,JORGE DAS GRACAS VELOSO
492,JONAS DE LIMA SALES
492,LUCIANA HARTMANN
492,ANGELA BARCELLOS COELHO CAFE
492,FABIANA LAZZARI DE OLIVEIRA
